credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,predict.test
1,debt_consolidation,0.1273,570.63,11.09968017,22.75,707,3750,26146,76.2,0,0,0,0,0.1504638149
1,small_business,0.183,907.6,12.7367009,11.99,752,5190,5011,5.5,7,0,0,0,0.2762605792
1,debt_consolidation,0.1348,339.25,10.62861778,13.8,687,4080,14246,74.2,0,0,1,0,0.2045334595
1,debt_consolidation,0.0988,322.11,11.00209984,9.8,757,6120.041667,2255,45.1,1,0,0,0,0.0853131349
1,debt_consolidation,0.1062,455.84,10.69307155,22.39,722,5760.041667,17256,76,0,1,0,0,0.1332472332
1,debt_consolidation,0.1136,658.23,11.03165864,18.64,722,4290.041667,58930,63.4,1,0,0,0,0.1604858843
1,debt_consolidation,0.0639,100.99,9.655026193,21.46,777,7712,3071,16.5,0,0,0,0,0.0755797408
1,debt_consolidation,0.1099,392.83,10.89766482,23.51,707,5160,22083,75.9,2,0,0,0,0.1390073587
1,debt_consolidation,0.1136,329.12,10.93761465,9.73,727,5880,3010,73.4,1,0,0,0,0.1120842775
1,all_other,0.0751,155.55,10.75790288,12.77,747,3420.041667,7326,18.2,0,0,0,0,0.0805351883
1,major_purchase,0.1062,716.32,12.24135291,5.34,747,10050.04167,47992,30.5,4,0,0,0,0.0774816646
1,credit_card,0.1062,814,11.98042596,15.2,762,5820,50110,10.5,2,0,0,0,0.0762304909
1,debt_consolidation,0.0788,350.34,11.03488966,22.49,737,6180,16472,47.9,0,0,0,0,0.0760318909
1,home_improvement,0.1099,98.21,10.91326863,15.5,697,4470,2754,40.5,2,0,1,0,0.1927057786
1,all_other,0.1422,102.86,10.59663473,10.05,702,1230.041667,627,34.8,1,0,0,0,0.1504459089
1,debt_consolidation,0.1422,317.13,9.862665558,10.81,697,2100.041667,0,0,3,0,0,1,0.1696287876
1,credit_card,0.1385,218.27,10.69194491,20.54,672,3120.041667,26428,48.2,2,0,0,0,0.1128478517
1,educational,0.1704,276.48,9.541081934,2.24,692,8010,984,98.4,0,2,0,1,0.3488750057
1,small_business,0.1565,699.73,11.48452599,3.6,722,5657.958333,16930,22.6,0,0,0,1,0.2146681044
1,major_purchase,0.1385,341.04,11.33828632,1.8,722,1140,3109,15.9,2,0,0,1,0.0834730433
1,debt_consolidation,0.1533,139.32,10.46310334,9.12,667,2820.041667,2653,49.1,1,0,0,1,0.1385748893
1,all_other,0.1114,393.65,11.22524339,7.82,737,3179.958333,10320,8.9,1,0,0,1,0.1080634255
0,debt_consolidation,0.138,149.96,10.73639668,16.7,662,4339,314,12.6,4,1,0,0,0.1748323627
0,all_other,0.1028,113.39,12.10071213,10,687,2519.958333,0,57.8,0,0,0,0,0.1020388986
0,all_other,0.0996,64.5,8.699514748,10,687,479.0416667,0,76.9,0,0,0,0,0.3349494885
0,all_other,0.1091,45.78,10.59663473,8.61,672,5940.041667,0,12.5,6,0,2,0,0.3579503242
0,educational,0.147,345.18,10.81977828,7.22,652,2820,10025,85,0,2,0,0,0.3207826047
0,all_other,0.1312,180.57,8.29404964,15,662,178.9583333,0,33.3,1,0,0,0,0.4238065961
0,credit_card,0.1312,202.51,9.392661929,4.4,657,898.9583333,5251,49.3,9,0,0,0,0.3434757242
0,debt_consolidation,0.1312,226.98,11.00209984,13.16,672,5880,5513,88.9,9,0,1,1,0.384190444
0,credit_card,0.1501,693.45,11.28978191,3.11,672,3570,7883,59.3,6,1,0,1,0.259290958
0,home_improvement,0.1312,135.01,10.37349118,7.91,652,5609.958333,9129,73.3,3,0,1,0,0.4154575091
0,all_other,0.1122,164.23,11.01862914,14.48,692,2969,9442,51.3,15,0,0,1,0.3926292021
0,credit_card,0.1438,42.96,9.210340372,5.64,632,660,1269,105.7,1,0,0,0,0.2783923802
0,educational,0.1754,43.11,9.169518377,8.38,612,659,546,47.6,0,1,0,0,0.417872333
0,credit_card,0.1217,116.54,9.210340372,14.76,667,1022,4784,95.7,0,0,0,0,0.2404447946
0,debt_consolidation,0.1407,171.05,10.71441777,0.53,642,2846,123,41,6,13,0,0,0.2695146629
0,credit_card,0.1501,346.73,10.81977828,7.75,647,1500,16246,83.3,1,0,0,1,0.2004312801
0,credit_card,0.1691,284.86,11.00209984,20.22,647,6209,6755,99.3,1,0,0,1,0.2032091729
0,all_other,0.1722,464.95,10.37349118,15.98,642,810,6703,79.8,1,0,0,1,0.4152293149
0,credit_card,0.1691,489.61,13.12236338,7.47,667,3600,168496,46.1,2,1,0,1,0.1382500976
0,debt_consolidation,0.1533,332.6,12.50617724,7.33,682,5009.958333,107007,29.8,5,0,0,1,0.1644962856
0,debt_consolidation,0.0838,63.03,9.998797732,13.09,737,599.9583333,425,9.4,0,0,0,0,0.117371203
0,credit_card,0.0996,80.63,9.798127037,2.33,692,928.9583333,2937,43.3,1,0,0,1,0.137142004
0,credit_card,0.1786,585.41,11.69524702,14.09,652,1140,1100,6,0,1,0,0,0.1419657659
0,debt_consolidation,0.1691,318.69,11.15625052,1.35,637,780,2864,81.6,1,0,0,1,0.2331749665
0,credit_card,0.1091,163.48,10.65725935,1.21,677,719,1424,43.2,1,0,0,0,0.1138438261
0,all_other,0.0807,141.15,9.811372264,3.29,737,1200,0,0,1,0,0,0,0.169542203
0,all_other,0.1186,49.72,10.23995979,14.31,667,539.9583333,0,0,1,1,0,0,0.1818134921
0,credit_card,0.1407,61.58,9.229358378,5.06,637,750,2925,97.5,1,0,0,0,0.2670482977
0,credit_card,0.1028,81,9.298351249,7.14,692,3964,0,0,1,0,0,0,0.1310339885
0,all_other,0.0933,127.82,10.81977828,4,702,995.9583333,6500,80,3,0,0,0,0.2113286679
0,all_other,0.0807,78.42,11.28978191,0.09,727,6678,6,1.5,0,1,0,0,0.0807096414
0,debt_consolidation,0.1091,163.48,10.46310334,1.2,677,599.9583333,350,31.8,2,0,0,1,0.1560182758
0,debt_consolidation,0.1628,441.18,11.40756495,1.31,642,2550,3864,56.7,2,2,0,0,0.2177203967
0,credit_card,0.1754,183.21,10.19241884,13.44,627,419,2798,71.4,0,0,0,1,0.227255046
0,credit_card,0.0933,319.54,11.05089001,0.82,717,346,0,0,2,0,0,0,0.0879191596
0,educational,0.1407,82.11,10.54534144,18.51,652,4318.958333,5295,83,0,1,0,1,0.2760787717
0,debt_consolidation,0.1754,224.52,10.46310334,19.85,657,5460,17659,58.7,9,0,0,1,0.3928390804
0,debt_consolidation,0.1343,169.51,9.903487553,0,652,330,0,0,1,0,0,1,0.1808691433
0,all_other,0.1407,143.69,10.08580911,12.55,647,2220,0,0,9,0,0,1,0.3506213981
0,debt_consolidation,0.1375,204.34,9.903487553,8.4,652,543.9583333,1421,71.7,3,0,0,0,0.2920970901
0,all_other,0.1501,145.62,11.08214255,10.69,647,2969,3028,9.8,10,1,0,0,0.3052005062
0,credit_card,0.1312,118.14,10.46310334,3.94,647,1739.958333,2680,57,0,2,0,0,0.1388591639
0,educational,0.1059,162.73,10.30895266,1.8,682,420,829,21.8,2,0,0,0,0.2265118405
0,educational,0.1059,265.25,11.85863349,6.7,687,6359,7260,41.7,8,0,0,0,0.2168038206
0,small_business,0.1533,870.68,12.01370075,13.35,687,6659,18538,47.3,8,1,1,1,0.5680021859
0,all_other,0.1407,205.27,10.49127422,0,647,5879,0,0,0,2,0,1,0.1812032832
0,all_other,0.1312,168.76,9.729134165,5.36,652,299.9583333,2486,82.9,0,0,0,1,0.320060437
0,home_improvement,0.1028,294.83,10.4341158,10.66,687,599.9583333,1521,27.7,12,0,0,1,0.4271147092
0,debt_consolidation,0.1217,199.78,10.30895266,2.2,662,658.9583333,2468,79.6,1,0,0,0,0.2125377234
0,debt_consolidation,0.1186,23.21,10.0604913,11.33,657,2879.958333,4479,101.8,1,0,0,1,0.2166981916
0,debt_consolidation,0.1438,227.66,10.71441777,15.63,642,2099.958333,5575,66.4,0,1,0,1,0.1983260731
0,credit_card,0.1249,468.29,11.21182037,20.68,682,4349.958333,8009,74.2,4,0,1,0,0.257742833
0,home_improvement,0.1628,59.12,11.38509209,26.52,652,3959.958333,51914,88.5,0,0,0,1,0.2757899594
0,educational,0.1122,82.11,10.30895266,0.4,672,1590,174,9.2,7,1,0,0,0.2802548928
0,debt_consolidation,0.0964,192.6,11.60823564,15.49,707,5280,33985,85,11,0,0,0,0.2310434216
0,all_other,0.1407,239.49,10.6974208,14.92,652,3720,0,0,1,2,0,0,0.1987544364
0,all_other,0.1407,29.08,10.23995979,21.26,642,2339,14479,78.3,2,0,0,0,0.2986574558
0,all_other,0.1312,202.52,11.00209984,1.02,652,539,1328,41.5,3,0,0,0,0.2208616802
0,debt_consolidation,0.1375,170.29,9.680344001,9.45,642,841,4467,93.1,0,0,0,0,0.2810731146
0,educational,0.0933,319.54,11.2515607,16.29,717,3480,2,0.1,16,0,0,0,0.3536606022
0,all_other,0.1375,81.74,10.99373159,18.51,647,7110,21899,69.1,4,2,0,0,0.25312418
0,all_other,0.1533,487.59,11.23848862,9.49,652,2789,16075,80.4,1,1,0,1,0.3022344206
0,all_other,0.1154,19.8,8.517193191,4.8,662,750.0416667,228,19,3,0,0,0,0.3471579529
0,all_other,0.1438,30.93,10.27505111,3.1,632,420.0416667,997,7.3,4,0,0,1,0.2455751505
0,debt_consolidation,0.1438,359.95,10.89673933,4.33,642,4529.041667,21964,83.5,4,0,0,1,0.26827792
0,small_business,0.1438,412.35,11.51292546,11.4,647,7350.041667,37367,66.5,15,0,0,0,0.5574376482
0,debt_consolidation,0.1059,624.87,10.49127422,0.33,712,300,89,1.6,0,0,0,1,0.1667941521
0,all_other,0.0996,51.6,9.798127037,10.33,682,2910,6646,100.7,1,0,0,1,0.2731563053
0,all_other,0.1059,130.18,11.05089001,17.89,682,5279.041667,21154,96.2,8,0,1,0,0.3945652588
0,small_business,0.1059,650.9,11.53272809,2.55,707,1590.041667,8702,51.7,11,0,0,0,0.4459272162
0,all_other,0.1375,340.57,11.74878779,1.95,657,5100,6298,86.3,2,3,0,0,0.2223723741
0,debt_consolidation,0.1249,50.18,9.655026193,14.23,652,1230.041667,6312,60.7,4,0,0,0,0.2721290724
0,debt_consolidation,0.1786,557.48,11.8493977,24.04,652,6239.041667,128850,89.6,2,0,0,1,0.313862827
0,debt_consolidation,0.1217,59.94,10.6454249,1.71,657,3150.041667,0,0,2,0,0,1,0.1205218068
0,debt_consolidation,0.1059,162.73,11.1519556,13.31,687,7950,5521,55.8,5,0,1,1,0.2116161336
0,debt_consolidation,0.1312,438.78,11.65442503,10.33,662,660,0,0,4,0,0,0,0.1481989026
0,debt_consolidation,0.1722,286.1,10.49127422,23.47,657,4757,10130,45.6,2,1,0,0,0.2673150474
0,major_purchase,0.1186,33.15,10.6454249,3.42,657,3180,0,0,2,0,0,1,0.0975541303
0,debt_consolidation,0.1343,339.02,11.40529571,4.78,657,3720.041667,7455,93.2,1,2,0,0,0.1867320023
0,small_business,0.0996,806.22,11.36210258,0,727,3150.041667,0,0,6,1,0,0,0.3185544782
0,debt_consolidation,0.0996,25.8,8.699514748,0,682,480.0416667,0,0,1,0,0,0,0.1968799981
0,home_improvement,0.128,100.8,10.77895629,5.2,647,1200.041667,11587,67,11,0,0,0,0.425218914
0,debt_consolidation,0.1438,412.35,11.30958454,19.49,657,2340.041667,5191,48.1,14,0,0,1,0.3813434371
0,debt_consolidation,0.1565,524.77,10.858999,11.54,652,1920.041667,9603,96.5,5,0,0,0,0.3665244828
0,all_other,0.1091,19.62,9.61580548,11.68,692,480.0416667,441,73.5,0,0,0,0,0.2591639868
0,credit_card,0.0996,515.98,11.28978191,16.29,717,2640.041667,28095,32.8,7,0,0,0,0.1729748682
0,debt_consolidation,0.1438,515.44,10.49127422,26.53,697,2310.041667,13764,75.2,5,0,0,0,0.3630364016
0,all_other,0.1343,27.13,10.16585182,0,637,540.0416667,0,0,2,0,0,1,0.2038909251
0,all_other,0.1154,527.93,12.03171926,6.23,682,5250.041667,16161,78.1,4,0,0,1,0.2200066617
0,all_other,0.0996,54.02,8.881836305,17.33,687,540.0416667,2469,29.7,1,0,0,1,0.2851303765
0,debt_consolidation,0.1691,154.9,10.37349118,27.15,652,3450.041667,2012,100.6,0,0,0,0,0.2754150522
0,debt_consolidation,0.1722,661.61,10.54534144,9.76,642,3690,8731,38.1,0,0,0,0,0.2849014712
0,home_improvement,0.1425,274.4,10.91508846,15.53,652,8699,19457,51.1,0,2,0,1,0.2508943466
0,all_other,0.1141,55.17,9.743788174,21.75,687,360,5898,42.1,3,0,0,0,0.2851761076
0,all_other,0.1078,326.35,10.36501788,13.01,702,3629,2294,22.9,5,0,0,1,0.2654519135
0,debt_consolidation,0.1141,148.2,10.30895266,13.88,677,3059.041667,844,46.9,9,0,0,0,0.2733367971
0,debt_consolidation,0.1583,701.47,11.15625052,13.94,672,4050,11346,103.1,6,0,0,1,0.39943461
0,credit_card,0.1425,82.32,11.00967111,22.93,652,6090.041667,25203,93,0,0,0,0,0.1402857956
0,all_other,0.133,67.68,9.887358171,23.6,677,1560.041667,480,96,5,0,0,0,0.3988693166
0,educational,0.1141,65.87,8.411832676,4,667,330,333,37,4,0,0,0,0.4447622892
0,credit_card,0.1299,134.76,11.39611071,6.78,657,7020.041667,0,0,0,2,0,0,0.0681452014
0,all_other,0.1646,106.16,11.00209984,28.16,672,6480.041667,7846,25.8,4,1,0,0,0.2489719085
0,debt_consolidation,0.152,208.59,10.49127422,18.53,642,3270,6970,76.6,4,1,0,1,0.2885818935
0,debt_consolidation,0.1615,233.41,10.39476332,29.07,687,1471,10503,51.7,1,0,0,0,0.2538841323
0,credit_card,0.1646,265.39,10.71441777,23.04,652,4169.041667,7091,89.8,0,1,0,0,0.2042306723
0,debt_consolidation,0.1488,207.64,10.62132735,15.75,642,2279.041667,11638,73.7,4,1,0,0,0.2740020078
0,debt_consolidation,0.1615,704.63,11.1124479,21.83,667,5220.041667,33295,90.7,4,0,1,1,0.4709135516
0,debt_consolidation,0.1551,418.99,11.03488966,15.38,647,1860,11214,70.1,0,0,0,0,0.2232566195
0,debt_consolidation,0.1236,300.48,11.8493977,16.9,672,4440,45428,82.3,5,0,1,0,0.2647757422
0,debt_consolidation,0.1457,516.83,10.8177362,25.4,707,6360.041667,11937,52.8,0,0,0,1,0.2170528792
0,credit_card,0.1141,386.97,11.98292909,12.26,702,6960,56200,57.4,4,0,0,0,0.1196705621
0,educational,0.0838,75.63,9.663007082,3.82,722,602.0416667,0,0,0,0,0,0,0.185535773
0,major_purchase,0.1425,68.6,11.12726298,14.45,642,4710,29452,65.4,2,1,0,0,0.1462091458
0,all_other,0.152,470.18,10.77895629,26.08,687,5339.041667,32005,70.4,1,0,0,0,0.3315635789
0,debt_consolidation,0.1615,176.16,10.93310697,24.36,652,7379,10402,81.9,3,0,0,1,0.2373386784
0,all_other,0.092,255.15,10.858999,11.08,732,6870,5255,46.1,5,1,0,0,0.2096164407
0,debt_consolidation,0.1299,175.19,10.73639668,3.89,657,180.0416667,3302,66,4,0,0,0,0.2191581408
0,debt_consolidation,0.1362,84.99,10.08580911,10.65,647,11190.04167,3257,59.2,0,0,0,0,0.1704618656
0,credit_card,0.1078,293.72,11.91839057,11.57,687,3450.041667,31629,101.4,2,0,0,1,0.1173257822
0,debt_consolidation,0.1488,276.86,10.4341158,16.91,647,3750.041667,13128,25.6,10,0,0,0,0.3407982331
0,debt_consolidation,0.1836,630.39,11.87756858,29.96,667,13979.04167,212629,87.4,3,0,0,1,0.3671364865
0,all_other,0.1141,395.2,10.67821472,14.9,692,720,20,0.4,2,0,0,1,0.208214778
0,debt_consolidation,0.1141,230.54,10.42228135,17.04,682,2310.041667,7291,98.5,6,0,0,0,0.2964223382
0,small_business,0.1141,395.2,10.90411943,19.46,697,3570.041667,1827,33.2,5,0,0,1,0.3303368288
0,small_business,0.1046,97.46,10.86283777,4.34,682,3120.041667,8414,105.2,4,0,0,0,0.3202941401
0,all_other,0.1425,102.9,10.95185862,22.17,657,4949.041667,6710,54.6,1,0,0,0,0.2072972124
0,debt_consolidation,0.1709,211.51,10.81977828,26.52,657,7470.041667,18941,98.7,1,0,0,1,0.2579220233
0,all_other,0.092,57.41,10.46310334,10.94,707,3419.041667,10008,84.8,6,0,0,1,0.2689661983
0,debt_consolidation,0.152,417.17,10.54534144,5.81,647,2489,7600,84.4,2,0,0,0,0.2920066885
0,debt_consolidation,0.1078,261.08,10.04324949,7.83,687,4413,7846,56.9,4,0,1,0,0.3182186644
0,debt_consolidation,0.1457,186.06,9.998797732,8.73,642,9719.041667,9930,55.2,0,1,0,0,0.2067943682
0,debt_consolidation,0.1393,280.84,11.91839057,19.13,687,5100,62705,78.5,5,0,0,0,0.2063560799
0,credit_card,0.1393,61.46,10.29214554,22.13,657,5970.041667,9821,56.8,5,0,2,1,0.3603971847
0,debt_consolidation,0.1804,627.6,11.65268741,21.03,652,7140.041667,73941,63.5,2,0,0,0,0.2835998689
0,home_improvement,0.1039,30.02,12.20906815,11.85,732,9779,133963,16.8,15,0,0,1,0.2809895174
0,small_business,0.1071,328.47,11.46163217,13.43,737,3600,37055,46.5,8,0,0,1,0.3367544066
0,debt_consolidation,0.1355,615.52,10.89673933,21.27,677,4829,22037,58.9,4,0,0,0,0.2868732246
0,debt_consolidation,0.1608,624.74,11.15625052,29.16,707,5219.041667,4863,18.1,1,0,1,0,0.2912916387
0,debt_consolidation,0.1387,475.05,10.76587105,25.66,717,4860.041667,33377,49,2,0,0,1,0.2437434863
0,debt_consolidation,0.1008,129.22,10.77895629,0.75,702,869.0416667,3403,74,0,0,0,1,0.1367740522
0,debt_consolidation,0.1197,132.8,9.980448594,22.5,692,2249,3451,39.2,4,0,0,0,0.2319108573
0,all_other,0.1008,64.61,10.77895629,0,697,809,0,0,1,0,0,1,0.128309476
0,debt_consolidation,0.1261,228.69,11.14186178,23.62,712,7440.041667,92929,97.7,0,0,0,0,0.1953231986
0,credit_card,0.1545,645.4,11.1611812,28.78,717,7529.041667,69744,76.1,1,0,0,0,0.2369483786
0,all_other,0.145,385.52,11.00209984,5.74,657,1830,8181,87,0,0,0,1,0.2749310704
0,debt_consolidation,0.145,172.11,10.91871823,4.54,642,5190,333,33.3,7,0,0,1,0.2173547746
0,debt_consolidation,0.1324,338.1,10.39537498,26.12,727,6030.041667,10994,30.5,0,0,1,0,0.2545139652
0,credit_card,0.1261,50.26,10.1266311,1.87,657,883.0416667,1140,47.5,0,0,0,0,0.1338337388
0,small_business,0.1829,871.16,12.03750605,7.86,657,4979.041667,26429,30.9,3,0,0,1,0.4035395351
0,all_other,0.1229,50.03,10.30895266,14.12,662,660.0416667,669,7.5,1,0,0,0,0.1855013398
0,debt_consolidation,0.1734,687.79,11.24255927,12.74,652,6583,20767,81.1,0,0,3,0,0.5685190109
0,debt_consolidation,0.1513,243.11,11.58988651,27.63,682,6690.041667,7384,43.4,9,0,0,1,0.2360193772
0,debt_consolidation,0.1166,115.69,10.4487146,16.23,677,1320.041667,5593,25.4,5,0,0,1,0.194084155
0,all_other,0.1324,20.29,9.546812609,22.03,662,750,195,65,0,0,0,0,0.2960730836
0,small_business,0.1039,324.51,10.81977828,20.09,737,5039.041667,117814,49.4,0,0,0,0,0.2985042895
0,all_other,0.1008,64.61,9.862665558,6.94,697,300.0416667,0,0,0,0,0,0,0.1706357941
0,debt_consolidation,0.1197,338.64,11.11542853,16.66,682,4320.041667,8712,72,5,0,0,1,0.2195984535
0,home_improvement,0.1261,120.63,10.6454249,7.94,662,4169.041667,5316,48.3,13,0,0,0,0.4376735149
0,home_improvement,0.1418,513.98,10.89673933,10.47,662,2610,1298,12.1,4,1,0,0,0.3266088995
0,debt_consolidation,0.1545,244.21,10.30895266,18.8,647,1950.041667,4587,41,2,0,0,0,0.2459608677
0,all_other,0.0976,80.39,10.43998092,2.63,702,4589.041667,2399,96,0,0,0,0,0.1969572694
0,debt_consolidation,0.1671,536.18,10.81977828,16.22,647,6870.041667,36469,77.8,3,0,0,1,0.3288369672
0,all_other,0.1071,652.04,11.33857208,0.21,717,1650.041667,39,0.3,11,0,0,0,0.3139791364
0,all_other,0.1071,782.44,11.51288546,0.35,732,780,1344,7.7,1,0,0,0,0.1891502742
0,all_other,0.1039,811.27,13.45883561,0.81,737,3630,200583,23.1,1,0,0,1,0.1501079439
0,all_other,0.1292,201.94,10.04324949,6.94,662,1800,6934,75.4,12,0,1,1,0.6063727092
0,debt_consolidation,0.1071,130.41,10.54534144,3.85,687,810,6283,57.1,0,0,0,0,0.1455693586
0,debt_consolidation,0.1576,294.33,10.83340541,21.24,647,2070.041667,13565,79.3,1,0,0,0,0.2473473487
0,credit_card,0.1387,54.59,10.30895266,1.92,642,2760.041667,1583,79.1,1,0,0,0,0.1635191338
0,major_purchase,0.1261,536.11,11.56741365,19.23,687,5040.041667,111115,40.8,4,1,0,0,0.1987186256
0,debt_consolidation,0.1797,364.99,10.7624881,23.53,642,4252.041667,10226,63.9,1,1,0,0,0.2767079274
0,debt_consolidation,0.1482,259.33,10.40426284,15.38,652,4319.041667,4474,71,2,1,0,0,0.2552740918
0,credit_card,0.1513,124.16,9.975808214,21.04,647,1289.041667,2140,28.6,5,1,0,0,0.2343656257
0,all_other,0.1008,113.07,9.392661929,3,707,930.0416667,447,7.8,1,0,0,1,0.2238507709
0,all_other,0.1482,276.62,10.37349118,25.99,687,7710,4975,68.2,0,1,0,0,0.2831709616
0,debt_consolidation,0.1576,413.46,10.89673933,18.96,652,5850,15827,82,1,0,0,0,0.2518568565
0,debt_consolidation,0.1387,153.52,9.893437217,6.06,652,900.0416667,3714,86.4,1,0,0,0,0.267764605
0,all_other,0.1166,462.74,12.3883942,15.27,697,17639.95833,161129,57,6,0,0,0,0.2186410621
0,debt_consolidation,0.1861,185.95,11.08367983,29.2,652,8759.958333,18545,86.3,1,0,0,1,0.2383524069
0,debt_consolidation,0.1261,502.6,10.89673933,19.96,682,2639.958333,11460,101.4,1,0,0,0,0.2533673367
0,debt_consolidation,0.1292,168.28,10.59653473,19.02,667,4469.958333,2594,24.9,5,0,1,1,0.2704560806
0,educational,0.08,15.67,8.101677747,0,747,570,0,0,0,0,0,0,0.2838665206
0,credit_card,0.1513,138.05,10.27505111,24.08,662,3990,5729,100.5,0,0,0,0,0.2053919368
0,debt_consolidation,0.1545,293.05,11.35040654,15.71,642,4200,14578,99.2,3,2,0,0,0.2481091711
0,debt_consolidation,0.1197,132.8,10.59663473,3.39,677,630,4152,62.9,2,0,0,0,0.1809314578
0,debt_consolidation,0.1482,207.47,10.6454249,13.34,647,2639.958333,23544,94.9,3,0,0,0,0.2776131638
0,debt_consolidation,0.1324,304.29,11.12714533,18.51,672,3329.958333,7920,76.9,10,0,0,0,0.3168008595
0,all_other,0.145,70.57,9.210340372,13.8,642,900,3646,91.1,2,0,0,0,0.4236603008
0,all_other,0.1229,667.06,11.26446411,2.38,692,1650,4361,42.3,5,1,0,0,0.3042282357
0,debt_consolidation,0.1608,281.58,11.43496392,21.91,647,4950,13446,94,3,0,1,0,0.3192641803
0,debt_consolidation,0.1418,445.45,10.49127422,18.93,667,1298,17784,52,5,0,0,1,0.3182907577
0,educational,0.1134,157.92,10.23995979,5.14,677,816.9583333,40,3.3,1,0,0,0,0.2099597408
0,all_other,0.1324,497.01,10.08580911,2.7,672,1800,923,21.5,7,0,0,1,0.3991730209
0,credit_card,0.1482,121.03,10.66895539,20.76,657,3600,9366,85.1,0,0,0,0,0.1634782265
0,major_purchase,0.1324,338.1,11.09741002,9.13,672,2821,6673,40.9,4,1,0,1,0.1697861118
0,major_purchase,0.1324,148.77,10.52406404,18.04,662,3900,1085,57.5,6,0,1,1,0.2906813009
0,all_other,0.1482,82.99,10.27505111,28.06,702,3389.958333,4253,16.3,5,0,0,0,0.2921007245
0,credit_card,0.145,247.84,10.35421279,17.78,652,3630,8382,64.5,1,2,0,1,0.1954040002
0,debt_consolidation,0.1576,280.31,10.77895629,25.4,677,1980,6814,34.9,8,0,0,1,0.3110002403
0,debt_consolidation,0.1387,341.15,10.75577295,19.73,662,11940,61882,60.6,0,0,0,0,0.1924838587
0,all_other,0.1197,116.2,9.975994243,26.84,772,12990,1511,11.4,2,0,0,0,0.19732472
0,major_purchase,0.1103,163.77,10.54534144,0.47,682,449.9583333,4254,33.2,5,0,0,0,0.1606090347
0,debt_consolidation,0.1482,414.93,10.54534144,9.76,652,2609.958333,5628,54.6,0,0,0,0,0.226487017
0,credit_card,0.1703,373.62,10.73639668,23.22,652,3005.958333,19508,68,1,0,0,0,0.226559828
0,debt_consolidation,0.1197,166,10.30895266,20.76,687,4079.958333,14536,68.9,4,0,0,0,0.2392350821
0,credit_card,0.1418,227.87,10.91508846,23.04,687,4079.958333,17568,66,4,0,0,0,0.1894629457
0,credit_card,0.1797,503.22,11.09741002,24.71,657,6870,28570,93.7,7,0,0,1,0.3484099217
0,credit_card,0.1734,644.8,11.05089001,25.68,677,5579.958333,6461,64.6,2,1,0,0,0.2537340254
0,debt_consolidation,0.1071,163.01,11.28978191,12.08,702,6090,14434,56.4,9,0,1,0,0.2706232076
0,all_other,0.1766,21.59,10.0785327,26.89,642,720,495,99,2,0,0,1,0.4013896206
0,all_other,0.1166,247.9,11.1844214,21.22,702,3689.958333,87698,33.6,1,0,0,0,0.200427186
0,credit_card,0.145,309.79,10.81977828,27.84,692,3450,39486,86.4,1,0,0,0,0.2048750276
0,debt_consolidation,0.1734,644.8,11.40756495,25.59,687,4680,61915,86.2,1,0,0,0,0.3133468346
0,debt_consolidation,0.164,530.33,11.40756495,18.12,657,6390,13605,70.9,2,1,0,0,0.2448808891
0,all_other,0.0832,15.75,11.51292546,14.02,747,1020,56,5.6,1,0,0,0,0.0888112088
0,all_other,0.1355,203.76,10.54534144,25.93,707,6915,39481,92.9,0,0,0,1,0.2795858569
0,debt_consolidation,0.1261,134.03,10.59663473,20.07,677,4409.958333,15721,85.4,4,0,0,0,0.2358370213
0,credit_card,0.1292,201.94,10.57131693,25.48,732,3611,13047,43.5,0,0,0,0,0.134934916
0,educational,0.1355,190.18,10.57131693,6.77,657,725,4885,57.5,0,0,0,0,0.2620364942
0,debt_consolidation,0.1292,100.97,10.54534144,19.52,672,4529.958333,8443,33.2,4,1,0,0,0.1904107246
0,credit_card,0.1071,58.69,11.71993963,11.55,682,4950,15853,63.4,6,0,0,0,0.1070917973
0,debt_consolidation,0.1134,119.27,10.77895629,13,687,5519.958333,82141,91.8,3,0,0,1,0.2173023697
0,all_other,0.1482,79.53,11.22524339,16.05,652,3029.958333,894,89.4,1,0,0,1,0.2238567519
0,debt_consolidation,0.1734,143.29,10.30895266,28.56,667,2669.958333,14951,82.1,5,1,0,0,0.3643971679
0,debt_consolidation,0.1103,196.52,10.59663473,13.44,692,3480,19372,73.9,4,0,0,0,0.2157741173
0,debt_consolidation,0.1766,179.92,11.91839057,27.86,652,5999.958333,110498,99.7,7,0,0,1,0.3181486607
0,debt_consolidation,0.1355,135.84,10.79957558,18.74,667,3540,16195,88.5,4,1,0,0,0.2424447264
0,all_other,0.1513,41.68,10.59663473,24.81,657,3870,7809,85.8,5,1,1,1,0.4402390003
0,debt_consolidation,0.1387,204.69,11.22524339,25.84,702,3248,30509,69.2,0,0,0,0,0.1680089566
0,all_other,0.1324,104.81,10.71441777,12,657,8940,2829,108.8,0,0,0,0,0.2274387505
0,credit_card,0.1324,108.2,11.253301,19.96,662,3210,14188,71.3,5,0,0,0,0.1583277809
0,debt_consolidation,0.145,258.16,11.26446411,18.37,657,2190,18158,55.8,1,0,0,0,0.1755830606
0,home_improvement,0.1387,255.86,11.04764666,24.59,687,3089.958333,29828,83.6,7,0,0,0,0.4152008862
